# Scalar ASCII output created by CarpetIOScalar
# created on nid22248 by elihu on Apr 24 2017 at 19:17:53-0500
# parameter filename: "/scratch/sciteam/elihu/simulations/J0040_N40/output-0000/J0040_N40.par"
# Build ID: build-sim-h2ologin2.ncsa.illinois.edu-elihu-2016.12.02-22.38.15-4497
# Simulation ID: run-J0040_N40-nid22248-elihu-2017.04.25-00.15.02-4471
# Run ID: run-J0040_N40-nid22248-elihu-2017.04.25-00.15.02-4471
#
# ML_BSSN::H (ml_bssn-ml_ham)
# 1:iteration 2:time 3:data
# data columns: 3:H
0 0 1.83270251237336e-09
256 0.432 1.83270251237336e-09
512 0.864 1.83162742636247e-09
768 1.296 1.84440611696836e-09
1024 1.728 1.85937728458509e-09
1280 2.16 1.86078854975996e-09
1536 2.592 9.15645028768613e-07
1792 3.024 8.23437105000234e-07
2048 3.456 8.87377565644614e-08
2304 3.888 1.3918159364401e-06
2560 4.32 1.24064871658189e-06
2816 4.752 8.9850047838967e-07
3072 5.184 1.60096725489648e-06
3328 5.616 1.5428435675182e-06
3584 6.048 1.61576182328167e-06
3840 6.48 1.77025163823813e-06
4096 6.912 1.83863434224465e-06
4352 7.344 1.95674771929355e-06
4608 7.776 1.7967861586475e-06
4864 8.208 1.94925029460726e-06
5120 8.64 1.98931882453518e-06
5376 9.072 1.88114955038261e-06
5632 9.504 2.15675444185897e-06
5888 9.936 2.13561179873189e-06
6144 10.368 2.09678542777685e-06
6400 10.8 2.46224907675815e-06
6656 11.232 2.29389618102887e-06
6912 11.664 2.50181579764512e-06
7168 12.096 2.7448698203725e-06
7424 12.528 4731941.80292132
7680 12.96 896686.638600317
7936 13.392 3.00217404442787e-06
8192 13.824 4731941.80330375
8448 14.256 1247427.22259229
8704 14.688 3.14352708066486e-06
8960 15.12 6691976.27458007
9216 15.552 3742281.66144058
9472 15.984 3528282.10163975
9728 16.416 6691976.27464804
9984 16.848 5143274.18990855
10240 17.28 4989726.64083923
10496 17.712 6730888.81686638
10752 18.144 8324681.59633847
11008 18.576 7622235.05021487
11264 19.008 6609478.41337725
11520 19.44 8334068.98588108
11776 19.872 9603316.31239839
12032 20.304 6725070.85152658
12288 20.736 10555233.5831771
12544 21.168 9699789.82386728
12800 21.6 7070942.54679425
13056 22.032 11049347.1525399
13312 22.464 10017481.8265456
13568 22.896 7372378.01376275
13824 23.328 11232028.2890454
14080 23.76 10298080.8576168
14336 24.192 7367837.42357869
14592 24.624 11346851.1265507
14848 25.056 10523193.7146786
15104 25.488 7465136.24068912
15360 25.92 11283247.4356601
15616 26.352 10648592.1770565
15872 26.784 6080310.71095333
16128 27.216 11431005.424607
16384 27.648 13240420.1274376
16640 28.08 11633305.4779459
16896 28.512 13294847.447109
17152 28.944 14458061.5618427
17408 29.376 13624673.4818492
17664 29.808 14776264.2269925
17920 30.24 14819171.3879066
18176 30.672 14140646.1693309
18432 31.104 15109942.9496065
18688 31.536 15867544.4613749
18944 31.968 15281788.6738664
19200 32.4 15977132.2346177
19456 32.832 16072123.1205921
19712 33.264 16396953.4978507
19968 33.696 17248018.0153262
20224 34.128 18039726.2257283
20480 34.56 19642841.0561991
20736 34.992 17575584.0058821
20992 35.424 18283581.5202378
21248 35.856 19780839.1855752
21504 36.288 17760190.4681824
21760 36.72 18431082.0175596
22016 37.152 23512199.8881071
22272 37.584 21941178.9411884
22528 38.016 19808717.1368457
22784 38.448 23744036.374414
23040 38.88 23156745.6800414
23296 39.312 23129291.3734129
23552 39.744 28188121.4909038
23808 40.176 26530252.4962604
24064 40.608 23200308.9842972
24320 41.04 28403923.1422413
24576 41.472 26943874.3324276
24832 41.904 23403020.5133722
25088 42.336 28818399.1993791
25344 42.768 28070663.5343716
25600 43.2 23741773.6598908
25856 43.632 30892497.462361
26112 44.064 28087986.4657369
26368 44.496 25340614.823668
26624 44.928 31292864.2376723
26880 45.36 28112086.6759169
27136 45.792 25657734.1037044
27392 46.224 31326480.9676025
27648 46.656 28144053.7590515
27904 47.088 25319919.6336338
28160 47.52 31545075.9175363
28416 47.952 27842240.6202388
28672 48.384 25419337.2861762
28928 48.816 31771881.5385067
29184 49.248 28151991.9911912
29440 49.68 25513637.4118183
29696 50.112 31877513.9237577
29952 50.544 28446046.981778
30208 50.976 25581235.4295528
30464 51.408 32115492.7017026
30720 51.84 28282759.6989629
30976 52.272 26239544.792777
31232 52.704 32383991.7870645
31488 53.136 28133568.8511325
31744 53.568 26205890.6321437
32000 54 32960829.4156412
32256 54.432 28058993.4902596
32512 54.864 26874725.3519551
32768 55.296 32824214.5368631
33024 55.728 28452674.9832064
33280 56.16 27704674.6396019
33536 56.592 32690720.995217
33792 57.024 28349221.7321294
34048 57.456 28417408.5153048
34304 57.888 32391531.4553881
34560 58.32 27885023.7871091
34816 58.752 28424356.8963219
35072 59.184 31862673.0125301
35328 59.616 27491354.2128046
35584 60.048 28376055.8603169
35840 60.48 31607523.5883511
36096 60.912 27344048.9356367
36352 61.344 28274382.3020214
36608 61.776 31386675.893506
36864 62.208 27082810.124036
37120 62.64 28089477.1710564
37376 63.072 31495950.7598477
37632 63.504 26823512.7764927
37888 63.936 27882793.2515508
38144 64.368 31208082.9452939
38400 64.8 26763700.861926
38656 65.232 27808987.7659129
38912 65.664 31075700.351725
39168 66.096 26571719.8461127
39424 66.528 27674762.6997991
39680 66.96 30861619.3954722
39936 67.392 26304505.9548829
40192 67.824 27489292.5349607
40448 68.256 30642108.9556565
40704 68.688 26120365.0319802
40960 69.12 27323060.16096
41216 69.552 30432184.5197783
41472 69.984 25807282.104836
41728 70.416 27243760.4315196
41984 70.848 30174115.5678809
42240 71.28 24375585.895064
42496 71.712 26502863.7164488
42752 72.144 30123674.819264
43008 72.576 23986585.2975081
43264 73.008 26395145.002756
43520 73.44 29957331.7918651
43776 73.872 23815641.5203598
44032 74.304 26205238.0882971
44288 74.736 29861865.3110082
44544 75.168 23438538.9571413
44800 75.6 25962193.8380039
45056 76.032 29565985.2782956
45312 76.464 23320502.5871669
45568 76.896 25720581.9828628
45824 77.328 29221787.4990882
46080 77.76 22904574.4546014
46336 78.192 25586208.0132566
46592 78.624 28926775.5004183
46848 79.056 22153388.0259386
47104 79.488 25481940.5667103
47360 79.92 28571618.0431304
47616 80.352 21720248.855059
47872 80.784 25249595.2733703
48128 81.216 28397806.8529453
48384 81.648 21559121.3523996
48640 82.08 25112733.2315089
48896 82.512 28135328.4005486
49152 82.944 20998641.0456948
49408 83.376 24327728.0340276
49664 83.808 28013220.52393
49920 84.24 20672689.355955
50176 84.672 24070711.2228047
50432 85.104 27780972.9161958
50688 85.536 20323110.8532426
50944 85.968 23906868.0735729
51200 86.4 27675635.5432506
51456 86.832 19966102.6733509
51712 87.264 23712285.2557461
51968 87.696 27453833.2738179
52224 88.128 19814298.891928
52480 88.56 23530514.1585417
52736 88.992 27190813.1265451
52992 89.424 19404337.9370166
53248 89.856 23511183.9906106
53504 90.288 27055784.3146424
53760 90.72 19353954.6989125
54016 91.152 23484508.8425896
54272 91.584 25156113.0535808
54528 92.016 19185469.0865539
54784 92.448 22786613.4848263
55040 92.88 24944373.9450727
55296 93.312 18768190.8722915
55552 93.744 22325332.1571442
55808 94.176 24602003.7586059
56064 94.608 19154715.3009446
56320 95.04 22434682.628685
56576 95.472 24724103.7608773
56832 95.904 22588644.9155784
57088 96.336 21795375.7501723
57344 96.768 23103064.556767
57600 97.2 21662336.7503338
57856 97.632 20964559.533856
58112 98.064 23285925.9498029
58368 98.496 21771898.8488326
58624 98.928 20981000.6766812
58880 99.36 23214473.0246825
59136 99.792 21611241.0121113
59392 100.224 20742007.2158864
59648 100.656 22976948.8539627
59904 101.088 21430135.9521977
60160 101.52 20590268.7360073
60416 101.952 22825181.5399346
60672 102.384 21343419.4640455
